Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Color (product.metafields.shopify.color-pattern),Forma de producto de mampostería (product.metafields.shopify.masonry-product-form),Adecuado para tipo de material (product.metafields.shopify.suitable-for-material-type),Espacio adecuado (product.metafields.shopify.suitable-space),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
zapatilla-eco-c-cable-x-3-mts-4-tomas,ZAPATILLA ECO C/CABLE X 3 MTS. 4 TOMAS,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163146,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-eco-c-cable-x-5-mts-4-tomas,ZAPATILLA ECO C/CABLE X 5 MTS. 4 TOMAS,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163147,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-eco-c-cable-x-10-mts-4-tomas,ZAPATILLA ECO C/CABLE X 10 MTS. 4 TOMAS,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163148,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-4-tomas-tripolar-x-1-5-mts,ZAPATILLA 4 TOMAS TRIPOLAR X 1.5 MTS,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163345,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-4-tomas-tripolar-x-2-5-mts,ZAPATILLA 4 TOMAS TRIPOLAR X 2.5 MTS,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163346,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-2-tomas-c-cable-1-5-mts-tripolar,ZAPATILLA 2 TOMAS C/CABLE 1.5 Mts TRIPOLAR,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163451,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-5-tomas-c-cable-c-llave-x-1-5-mts-eco,ZAPATILLA 5 TOMAS C/CABLE C/LLAVE X 1.5 MTS ECO,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163501,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-5-tomas-c-cable-c-llave-x-2-5-mts-eco,ZAPATILLA 5 TOMAS C/CABLE C/LLAVE X 2.5 MTS ECO,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163502,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-multiple-4-tomas-1-usb-1-usb-c-x-15-mts-teclas,"ZAPATILLA MULTIPLE 4 TOMAS + 1 USB + 1 USB C X 1,5 mts TECLAS","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'845,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-kalop-blanca-2-tomas-c-cable-x-1-5-mts,ZAPATILLA KALOP BLANCA 2 TOMAS C/CABLE X 1.5 MTS,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,KD50295,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-kalop-blanca-2-tomas-c-cable-x-2-5-mts,ZAPATILLA KALOP BLANCA 2 TOMAS C/CABLE X 2.5 MTS,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,KD50296,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-kalop-4-tomas-c-termica-1-5mts-oval,ZAPATILLA KALOP 4 TOMAS C/TERMICA 1.5MTS OVAL,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,KD50401,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-kalop-4-tomas-c-termica-luminosa-2-5-mts,ZAPATILLA KALOP 4 TOMAS C/TERMICA LUMINOSA 2.5 MTS.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,KD50402,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-kalop-6-tomas-c-termica-1-5mts,ZAPATILLA KALOP 6 TOMAS C/TERMICA 1.5MTS,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,KD50408,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-top-4-tomas-c-cable-c-llave,ZAPATILLA TOP 4 TOMAS C/CABLE C/LLAVE,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,J-3199,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-top-6-tomas-c-cable-c-llave,ZAPATILLA TOP 6 TOMAS C/CABLE C/LLAVE,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,M-2199,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-5-tomas-multiple-c-cable-1-5-mts-c-llave,ZAPATILLA 5 TOMAS MULTIPLE C/CABLE 1.5 MTS C/LLAVE,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,ZI-1001,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
prolongador-bipolar-p-redondo-c-cable-3-mts,PROLONGADOR BIPOLAR P/REDONDO C/CABLE 3 MTS.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163040,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
prolongador-bipolar-p-redondo-c-cable-5-mts,PROLONGADOR BIPOLAR P/REDONDO C/CABLE 5 MTS.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163041,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
prolongador-bipolar-p-redondo-c-cable-10-mts,PROLONGADOR BIPOLAR P/REDONDO C/CABLE 10 MTS.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163042,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-doble-adaptador-salida-lateral-perno-redondo,ZAPATILLA DOBLE ADAPTADOR SALIDA LATERAL PERNO REDONDO,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,DURE2,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-doble-adapt-p-redondo-mr-1002,ZAPATILLA DOBLE ADAPT. P/REDONDO (MR-1002),"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,K-1199,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-doble-adapt-p-chato-mc-1001,ZAPATILLA DOBLE ADAPT. P/CHATO (MC-1001),"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,K-1299,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-piramide-multiple-c-p-redondo-pr-1001,ZAPATILLA PIRAMIDE MULTIPLE C/ P REDONDO (PR-1001),"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,K-3199,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-piramide-multiple-c-p-chatos-pc-1001,ZAPATILLA PIRAMIDE MULTIPLE C/P CHATOS (PC-1001),"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,K-3299,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-doble-adapt-con-bornera,ZAPATILLA DOBLE ADAPT. CON BORNERA,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,K-1399,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-eco-s-cable,ZAPATILLA ECO S/CABLE,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163144,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-eco-s-cable-negra,ZAPATILLA ECO S/CABLE NEGRA,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,163144N,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-5-tomas-s-c-c-llave-eco,ZAPATILLA 5 TOMAS S/C C/LLAVE ECO,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163500,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-indelplas-c-tecla-4-tomas-inter-02-05-01-00,ZAPATILLA INDELPLAS C/TECLA 4 TOMAS INTER (02.05.01.00),"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'3020,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-kalop-4-tomas-s-cable-c-llave-blanca,ZAPATILLA KALOP 4 TOMAS S/CABLE C/LLAVE - BLANCA,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,KD50150,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-kalop-blanca-2-tomas-s-cable,ZAPATILLA KALOP BLANCA 2 TOMAS S/CABLE,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,KD50290,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-top-4-tomas-s-cable-c-llave,ZAPATILLA TOP 4 TOMAS S/ CABLE C/LLAVE,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,J-1199,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-top-4-tomas-s-llave-s-cable,ZAPATILLA TOP 4 TOMAS S/LLAVE S/CABLE,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,J-1399,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-top-6-tomas-s-cable-c-llave,ZAPATILLA TOP 6 TOMAS S/CABLE C/LLAVE,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,M-1199,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-top-6-tomas-s-cable-s-llave,ZAPATILLA TOP 6 TOMAS S/CABLE S/LLAVE,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,M-1299,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
zapatilla-de-2-tomas-c-bornera-tripolar,ZAPATILLA DE 2 TOMAS C/BORNERA TRIPOLAR,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'163450,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-1x5a,LLAVE TERMICA SICA 1X5A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782105,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-1x10a,LLAVE TERMICA SICA 1X10A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782110,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-1x15a,LLAVE TERMICA SICA 1X15A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782115,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-1x20a,LLAVE TERMICA SICA 1X20A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782120,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-1x25a,LLAVE TERMICA SICA 1X25A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782125,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-1x32a,LLAVE TERMICA SICA 1X32A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782132,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-1x40a,LLAVE TERMICA SICA 1X40A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782140,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-1x50a,LLAVE TERMICA SICA 1X50A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782150,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-1x63a,LLAVE TERMICA SICA 1X63A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782163,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-2x5a,LLAVE TERMICA SICA 2X5A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782205,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-2x10a,LLAVE TERMICA SICA 2X10A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782210,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-2x15a,LLAVE TERMICA SICA 2X15A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782215,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-2x20a,LLAVE TERMICA SICA 2X20A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782220,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-2x25a,LLAVE TERMICA SICA 2X25A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782225,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-2x32a,LLAVE TERMICA SICA 2X32A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782232,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-2x40a,LLAVE TERMICA SICA 2X40A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782240,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-2x50a,LLAVE TERMICA SICA 2X50A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782250,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-2x63a,LLAVE TERMICA SICA 2X63A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782263,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-3x100a,LLAVE TERMICA SICA 3X100A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782300,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-3x10a,LLAVE TERMICA SICA 3X10A,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782310,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-3x15a,LLAVE TERMICA SICA 3X15A,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782315,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-3x20a,LLAVE TERMICA SICA 3X20A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782320,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-3x25a,LLAVE TERMICA SICA 3X25A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782325,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-3x32a,LLAVE TERMICA SICA 3X32A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782332,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-3x40a,LLAVE TERMICA SICA 3X40A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782340,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-3x50a,LLAVE TERMICA SICA 3X50A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782350,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-3x63a,LLAVE TERMICA SICA 3X63A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782363,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-3x80a,LLAVE TERMICA SICA 3X80A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782380,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-4x100a,LLAVE TERMICA SICA 4X100A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782400,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-4x15a,LLAVE TERMICA SICA 4X15A,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782415,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-4x20a,LLAVE TERMICA SICA 4X20A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782420,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-4x25a,LLAVE TERMICA SICA 4X25A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782425,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-4x32a,LLAVE TERMICA SICA 4X32A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782432,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-4x40a,LLAVE TERMICA SICA 4X40A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782440,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-4x50a,LLAVE TERMICA SICA 4X50A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782450,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-4x63a,LLAVE TERMICA SICA 4X63A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782463,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-sica-4x80a,LLAVE TERMICA SICA 4X80A.,"",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,'782480,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-1x10a-3kc-schneider-electric,"LLAVE TERMICA E9 1X10A. 3K""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,7110N,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-1x16a-3kc-schneider-electric,"LLAVE TERMICA E9 1X16A. 3K""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,7116N,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-1x20a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 1X20A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34120,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-1x25a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 1X25A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34125,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-1x32a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 1X32A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34132,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-1x40a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 1X40A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34140,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-1x50a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 1X50A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34150,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-1x63a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 1X63A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34163,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-2x25a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 2X25A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34225,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-2x32a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 2X32A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34232,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-2x40a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 2X40A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34240,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-2x50a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 2X50A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34250,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-2x63a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 2X63A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34263,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-3x20a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 3X20A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34320,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-3x25a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 3X25A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34325,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-3x32a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 3X32A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34332,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-3x40a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 3X40A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34340,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-4x20a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 4X20A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34420,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-4x25a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 4X25A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34425,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-4x32a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 4X32A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34432,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-4x50a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 4X50A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34450,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
llave-termica-e9-4x63a-4-5k-c-schneider-electric,"LLAVE TERMICA E9 4X63A. 4.5K ""C"" SCHNEIDER ELECTRIC","",Servicios Arneaz,,"","",true,Title,Default Title,,,,,,,,EZ9F34463,0.0,shopify,0,deny,manual,0.00,,true,false,,,,,,,,,false,,,,,,,,kg,,,active
